date,Lyme_Rate,akron racers,alaska baseball league,alive at five,all stars baseball,baby toads,bell's palsy,berry picking,bible school songs,big surf,black legged tick,black tick,blossom rot,blueberry farms,bourne braves,brooklyn concerts,bullseye rash,central park free concerts,cherry pitter,cherry recipes,church festivals,coastal plains league,collegiate baseball league,concert in park,concerts brooklyn,deer tick,facial paralysis,falmouth commodores,fever,fourth of july cakes,free concerts,free concerts in nyc,free outdoor concerts,freedom fest,freedom run,freezer jam,freezing cherries,freezing squash,fresh cherry,fresh cherry pie,fresh cherry recipes,gatemen,harvesting basil,harwich mariners,joint pain,july calendar,keene swamp bats,knee pain,lake fest,little league all stars,lyme,lyme disease,marketfest,milwaukee festival,movies under the stars,necbl,newport gulls,nycbl,passing league,pick your own berries,pick your own blueberries,picking blueberries,pitting cherries,prospect park bandshell,rash,rose tree park,summer concerts in the park,summer in the park,summer recipe,summer run,summer sizzler,swamp bats,swimming parks,swollen joint,swollen joints,swollen knee,swollen knees,symphony in the park,tick,tired,tomato plant problems,valley league baseball,vbs games,water park atlanta,water park ga,watertown wizards,white water six flags,wild raspberries
2009-12-01,0.7479937732094606,0,0,1,3.75,0,19,0,0,18.25,0,19.666666666666668,0,4.666666666666667,0,10.5,7.625,6,2.5714285714285716,18.11111111111111,6.5,0,4.5,3.5714285714285716,10,15.333333333333334,12.5,0,43.333333333333336,0,9.11111111111111,6,0,0,9.75,1.7142857142857142,0,44,11.8,17,0,3.25,0,0,28,3.7777777777777777,0,31.666666666666668,1,8,28.333333333333332,23.77777777777778,0,17,0,8.777777777777779,4.5,4.5,0,0,0,0,0,0,29,7.666666666666667,0,9,5.888888888888889,17.4,0,0,8.857142857142858,26,16.5,17.5,15.333333333333334,12,20.77777777777778,37.666666666666664,0,13.666666666666666,0,17,0,0,0,0
2010-01-01,0.6627118228197834,13,0,0,8.5,0,14.777777777777779,3.111111111111111,0,13.5,0,4.833333333333333,0,9.166666666666666,5,10,3.5,0,16,11.88888888888889,7,0,15.25,7.571428571428571,8.5,9.666666666666666,22.75,0,48.22222222222222,0,6,6,0,3,12,9.571428571428571,0,0,4.8,0,13,0,0,0,39.111111111111114,4.888888888888889,11.333333333333334,36.55555555555556,6.833333333333333,0,23,18.22222222222222,0,32,4,5.333333333333333,11.75,2.25,0,0,0,0,0,5,27.22222222222222,1.3333333333333333,0,6.833333333333333,4,15,0,6.666666666666667,6.285714285714286,9.5,13.75,18.5,25.666666666666668,0,15.222222222222221,46.44444444444444,0,13.666666666666666,0,16,0,0,16,0
2010-02-01,0.5472258483337622,0,17,0,9.5,8.5,9.88888888888889,1.1111111111111112,0,22,0,6.333333333333333,4.125,6.333333333333333,3,13,0,6,0,15.88888888888889,13,17.5,5.75,5.857142857142857,12,8.88888888888889,19,0,52.111111111111114,0,6.333333333333333,6,0,4.666666666666667,18.25,8,0,21,3.8,0,0,3.25,0,0,42.77777777777778,6.111111111111111,0,34.22222222222222,2,4.2,22.666666666666668,17.444444444444443,0,0,7.666666666666667,7.111111111111111,2.25,9,100,0,3,0,0,5,29.666666666666668,5.666666666666667,6,5.333333333333333,6.888888888888889,23.2,0,5.333333333333333,6.571428571428571,5.5,20,12.666666666666666,4.333333333333333,12,13.444444444444445,42.77777777777778,0,7.333333333333333,0,0,0,0,17,0
2010-03-01,0.9203343812886,0,0,7.333333333333333,1.5,0,17.333333333333332,2.3333333333333335,0,15.25,19.428571428571427,2.8333333333333335,0,10.666666666666666,0,15,4.375,5,2.857142857142857,16.22222222222222,12.5,0,13.75,4.571428571428571,14.5,26.88888888888889,16.5,4.5,47.55555555555556,0,9.666666666666666,11,8,7.5,16.25,6.857142857142857,0,0,7.6,0,0,3,8,0,35.888888888888886,7.444444444444445,0,39.77777777777778,11.166666666666666,1.6,30.555555555555557,27,0,15,9.333333333333334,3.3333333333333335,6.25,6.75,0,0,2.6666666666666665,0,0,14.666666666666666,33.333333333333336,5.666666666666667,0,8.166666666666666,10.222222222222221,15.6,1.8,0,11.142857142857142,9.75,9,16.333333333333332,15,11,20,49.111111111111114,0,16.666666666666668,0,0,0,0,16,0
2010-04-01,1.5066477902176307,13,0,14.666666666666666,12.25,0,14.777777777777779,17.77777777777778,0,15.25,2.857142857142857,18.333333333333332,8.625,14.166666666666666,0,14.5,8.25,8,14.571428571428571,16.77777777777778,13,0,12.75,16.571428571428573,13,39.44444444444444,10.75,4.5,48.333333333333336,3.25,13.333333333333334,21,17,7.833333333333333,7.5,12.857142857142858,0,0,15.6,0,0,0,12.5,0,37,9.666666666666666,7.666666666666667,45.666666666666664,8.833333333333334,1.6,42.888888888888886,42.333333333333336,78,16,6.666666666666667,14.555555555555555,3.25,2.25,0,0,2.6666666666666665,3.4,0,15.666666666666666,37,12.666666666666666,8.5,17.166666666666668,15.555555555555555,25.4,12.8,5,10.428571428571429,22.25,9,26.166666666666668,26.666666666666668,15,30,46.22222222222222,0,23.666666666666668,0,16,0,0,0,17.25
2010-05-01,2.574448877388381,14,0,21.333333333333332,18.75,0,16.11111111111111,19.22222222222222,0,23,9.285714285714286,28.833333333333332,11.875,17.833333333333332,2.6666666666666665,29.5,16.25,17,8.428571428571429,17.11111111111111,0,18.5,15,24.571428571428573,30,46.44444444444444,21,7.5,50.888888888888886,4.25,23.22222222222222,28,9,8.166666666666666,26,16.142857142857142,0,22,10.2,8,0,3.5,22,4.666666666666667,39.22222222222222,19.333333333333332,24.666666666666668,40.666666666666664,14,4,51,47,0,25,23,9.88888888888889,4.5,18.75,0,0,6.166666666666667,15.6,0,11.666666666666666,41.44444444444444,21.333333333333332,28,21.5,28.77777777777778,31,15,12.333333333333334,18.428571428571427,21.25,12.25,21.5,14.666666666666666,12,31.22222222222222,53.44444444444444,13.5,37.333333333333336,0,16,0,20,26,10
2010-06-01,6.6200113989986935,13.5,17,68,28.5,13,19.444444444444443,26.333333333333332,0,20.75,0,44.833333333333336,22.625,23.333333333333332,25,53,14.125,48,19.428571428571427,24.333333333333332,16.5,19.5,51.25,27.142857142857142,49.5,51.888888888888886,22,10.5,46.22222222222222,42.75,43,72,17,22.166666666666668,20.5,52.857142857142854,22,0,38,52.5,44.333333333333336,40.25,32.5,34.333333333333336,40.22222222222222,55.111111111111114,48,43,24,27.4,55.55555555555556,55.333333333333336,0,0,38.666666666666664,42.666666666666664,33.75,49,0,0,7.666666666666667,12.4,30,63.666666666666664,53.44444444444444,29,28.5,43.333333333333336,40.55555555555556,44.2,15.6,24.666666666666668,29,18.75,19.25,18.5,31.666666666666668,24,28,50.22222222222222,18.5,34.666666666666664,0,25,0,47,17,18.25
2010-07-01,4.4915160538563335,34,17,43.333333333333336,34,52,18.444444444444443,44.111111111111114,0,14.5,0,13,51.625,40.833333333333336,30,73.5,16.75,66,20.285714285714285,34.666666666666664,18,25.5,38.75,46.857142857142854,73.5,29.333333333333332,20,22.5,46.333333333333336,36,47.44444444444444,100,17,33,20,35.57142857142857,7.5,32,35.2,12,45,15.75,30.5,35.666666666666664,42.333333333333336,68.88888888888889,48.333333333333336,39.333333333333336,11.166666666666666,31.8,54.22222222222222,49,0,24,61,17.88888888888889,38,46.5,52,19,41.5,34.8,0,45.666666666666664,57.55555555555556,22,29.5,39,67.22222222222223,40.4,30.4,36,45.857142857142854,13.25,17,22.333333333333332,15.666666666666666,18,21,55.22222222222222,11.25,43,0,24,36,13,42,34.25
2010-08-01,2.414545220407736,33,0,18,11.75,0,13.666666666666666,23.666666666666668,0,13.5,0,10.666666666666666,29,23.666666666666668,15.333333333333334,39.5,21.75,37,13.571428571428571,30.22222222222222,13.5,9,14.5,20.142857142857142,31,24,7.25,12,46.888888888888886,4,32.22222222222222,56,17,9.166666666666666,17.25,33.142857142857146,20.5,63,16,0,17,14.5,28,10,34.22222222222222,15.88888888888889,5.666666666666667,44.77777777777778,21.833333333333332,10.2,42.77777777777778,36.333333333333336,0,26,29.333333333333332,22.333333333333332,22.25,7.75,0,0,32.333333333333336,31.4,29,30,45.666666666666664,11.666666666666666,20.5,16.5,35.333333333333336,27.6,20.8,9.333333333333334,25.285714285714285,7.5,18,16.666666666666668,14,0,17.555555555555557,55.111111111111114,15.5,27.666666666666668,0,16,35,0,16,4.25
2010-09-01,1.622133764703652,0,16,5.333333333333333,8.75,0,15.666666666666666,15.333333333333334,0,20.5,0,18.833333333333332,9,14,2.6666666666666665,9,13.625,11,0,21.88888888888889,12.5,9,7.75,12.571428571428571,10,21.11111111111111,14.75,8,47,0,11.222222222222221,14,0,14.5,22,12,0,40,16.8,0,8,0,32.5,33.333333333333336,37.22222222222222,10,5.666666666666667,45.55555555555556,24.833333333333332,2.4,33,30.11111111111111,0,15,6.666666666666667,17.444444444444443,6.5,11.25,0,0,9.666666666666666,0,0,1,37.55555555555556,12,0,4.333333333333333,15.11111111111111,19.6,1.8,0,15.428571428571429,13.5,14,17.166666666666668,21.333333333333332,11,14,52,0,26.666666666666668,0,0,34,0,0,4.25
2010-10-01,1.4533465712240825,0,15,0.6666666666666666,7.5,0,14.555555555555555,6.111111111111111,0,20.25,5,21,3.125,7.333333333333333,0,2.5,3.125,5,17.142857142857142,18.22222222222222,24,8,5.75,7.571428571428571,2.5,32.77777777777778,18,0,46.666666666666664,0,6.888888888888889,5,0,3,18,7.428571428571429,0,38,7,0,5.333333333333333,3,11.5,4,38.55555555555556,6.666666666666667,0,42.666666666666664,42.166666666666664,3.8,32.77777777777778,32.55555555555556,79,15,9.333333333333334,15.666666666666666,2,13,0,0,0,2.2,0,13,33.111111111111114,5.666666666666667,0,3.3333333333333335,10.11111111111111,13.2,5,0,6.142857142857143,16.75,10,24.333333333333332,13.666666666666666,0,21.11111111111111,51.111111111111114,0,2.6666666666666665,0,0,0,0,0,0
2010-11-01,0.980742429481288,0,15,0.6666666666666666,1.5,0,12.777777777777779,2.4444444444444446,0,21,3,11.333333333333334,1.5,0,0,8.5,7.5,0,2.142857142857143,20.11111111111111,5.5,0,14.25,2.142857142857143,7.5,36,13.25,7.5,52,0,4.333333333333333,11,0,0.8333333333333334,11.5,5.857142857142857,0,29,9.2,0,0,0,0,0,30.88888888888889,6.888888888888889,0,42,1.6666666666666667,3.4,32.111111111111114,29.555555555555557,0,15,3.6666666666666665,10.777777777777779,6,15,0,0,0,3,0,0,31.333333333333332,6,0,9.666666666666666,4.444444444444445,13.4,0,6.333333333333333,5.142857142857143,6.75,6.5,26.166666666666668,10.666666666666666,0,19,46.77777777777778,0,9,0,0,0,0,0,3.75
2010-12-01,0.5205752388369881,0,0,3.6666666666666665,7.75,0,17.444444444444443,0,0,12.5,8,16.833333333333332,0,6.833333333333333,0,6.5,5.625,0,2.142857142857143,24.333333333333332,0,0,13.25,6.428571428571429,7,18.555555555555557,13.25,7.5,47.55555555555556,0,14.555555555555555,5,0,4,11,7,0,19,7.4,0,0,0,0,0,27,7.666666666666667,7.333333333333333,34.22222222222222,5,0,26.22222222222222,19.333333333333332,0,14,0,1.3333333333333333,4,2.25,0,0,0,0,0,0,29.555555555555557,6.333333333333333,0,5,9.666666666666666,10.4,1.6,6.333333333333333,7.714285714285714,4.75,8.75,18.833333333333332,20.666666666666668,10,10.88888888888889,49.666666666666664,6,9.333333333333334,0,14,0,0,0,0
2011-01-01,0.5294587753359128,7,0,0.6666666666666666,1.25,4,17.666666666666668,1,0,12,9,9.166666666666666,0,3.6666666666666665,1.6666666666666667,2.5,2,0,7.714285714285714,12.333333333333334,0,4.5,11.25,10.428571428571429,1.5,15,13.75,3,54.55555555555556,0,6.777777777777778,7,0,4.333333333333333,8.5,4.142857142857143,0,0,7.8,0,0,4.25,10.5,2.6666666666666665,37.333333333333336,8.444444444444445,0,36,5.5,0.8,24.11111111111111,19.666666666666668,0,15,2,11.222222222222221,7,6.25,28,0,0,1.6,0,3,33.22222222222222,4,0,5.666666666666667,7.444444444444445,14.6,3.6,5,8.285714285714286,11.25,10,17.833333333333332,12,0,11.11111111111111,50.666666666666664,0,7.666666666666667,0,8,34,0,0,10
2011-02-01,0.5863134089290308,7.5,0,0.3333333333333333,11.25,0,13.777777777777779,2.3333333333333335,0,16.25,0,6.833333333333333,1.875,6,10,2,0.75,3,1.1428571428571428,14.444444444444445,0,5,11.75,4.571428571428571,2.5,13.555555555555555,15.5,4,69.55555555555556,0,7.444444444444445,6,4,2,13.5,0,0,0,7.8,4,0,4.5,0,0,35.111111111111114,8.444444444444445,4.333333333333333,42.111111111111114,8.166666666666666,5.6,26.77777777777778,20.666666666666668,0,8,2,7.888888888888889,5.25,5.25,0,0,0,0,0,0,33,4,0,4.5,6.333333333333333,15.8,0.8,2.6666666666666665,9,15.5,14.75,18.5,4,6,9.555555555555555,49.44444444444444,0,6.666666666666667,0,0,0,0,8,2
2011-03-01,0.7177897491131165,6,0,2.3333333333333335,8.25,0,13.777777777777779,1.7777777777777777,0,10.5,3.7142857142857144,15.5,0.75,5.5,1.6666666666666667,7,4.625,2,0,18.88888888888889,9.5,4.5,8.75,4.428571428571429,7.5,21.444444444444443,10,3,58.111111111111114,0,9.444444444444445,3,0,2.8333333333333335,18.5,5.142857142857143,0,0,6,3.5,0,2,0,2.6666666666666665,33.666666666666664,8.222222222222221,3.6666666666666665,43.77777777777778,4.166666666666667,1.4,28.555555555555557,23.333333333333332,0,0,1.6666666666666667,5.444444444444445,3.25,1,27,9,0,0,0,4.666666666666667,34.77777777777778,0.6666666666666666,7,7.666666666666667,9.666666666666666,18.4,5.8,2.3333333333333335,5.571428571428571,9.75,13.25,23.166666666666668,18.333333333333332,5,15.666666666666666,55.55555555555556,0,13.666666666666666,0,7,0,0,15,6
2011-04-01,0.9878492586804277,7,0,8.333333333333334,6,4,28.444444444444443,4.777777777777778,0,12,6,19.166666666666668,0.875,7.166666666666667,5.666666666666667,16.5,9.625,3,1.4285714285714286,19.11111111111111,3.5,4.5,12,7.714285714285714,17.5,33.44444444444444,11.5,3,56.888888888888886,0,9.555555555555555,7,4,5.333333333333333,16.5,4.571428571428571,0,10,9.6,4,0,2,6,9.333333333333334,40.22222222222222,10.333333333333334,9.333333333333334,46.44444444444444,6.833333333333333,2,37.55555555555556,35.22222222222222,0,15,5.333333333333333,7.777777777777778,7.75,13.25,0,0,0,1.4,0,15.666666666666666,37.888888888888886,3.6666666666666665,8,6,10.666666666666666,23.2,3.2,6.666666666666667,5.857142857142857,8.25,17.5,27,9,5,24.555555555555557,52.55555555555556,10,18.333333333333332,0,7,33,0,8,0
2011-05-01,2.5282544875939728,13,0,27,16.75,8.5,28.22222222222222,6.888888888888889,0,15.75,8,27.833333333333332,1.5,7.166666666666667,7,27,15.625,27,9.857142857142858,14.88888888888889,8,4.5,14.25,16,23,71.22222222222223,5.75,15,49.888888888888886,5.75,15.777777777777779,15,5,7.833333333333333,20.75,9.142857142857142,0,10,7.4,0,0,3.25,10.5,12,37.888888888888886,22.444444444444443,3.6666666666666665,50.44444444444444,11.833333333333334,12,58.111111111111114,57.666666666666664,0,18,9.666666666666666,8.88888888888889,9.5,9.25,28,9,4.5,4.6,0,13,47.888888888888886,5,18,23.333333333333332,23,37.2,4.2,13.666666666666666,11.571428571428571,15.75,16.75,25,14,9,41.666666666666664,54.22222222222222,4.25,30.666666666666668,0,14,0,6,11,2.25
2011-06-01,7.964978824935896,15.5,8,51.666666666666664,24,8.5,23.88888888888889,24.666666666666668,0,12.25,8.857142857142858,26.5,15.25,16,32,44.5,30.5,57,21.142857142857142,17.333333333333332,19.5,21.5,33.5,31.571428571428573,45.5,65.88888888888889,9.5,36.5,47.111111111111114,17,40.888888888888886,59,9,22.666666666666668,16.25,31.142857142857142,0,10,12,26,15.333333333333334,26.75,23.5,28.666666666666668,42.22222222222222,61.22222222222222,29.333333333333332,50,17.5,32.2,69.44444444444444,68.44444444444444,0,37,42.333333333333336,39.666666666666664,37.75,31.75,0,18,12.833333333333334,6.2,0,41.666666666666664,55.111111111111114,26,21.5,37.166666666666664,45.333333333333336,46.6,10.2,37,21,15.25,10.5,22.5,4.666666666666667,18,37.55555555555556,56.55555555555556,10.25,43,0,10,50,33,23,4.75
2011-07-01,7.096168955341058,9,15,43,23.5,13.5,35.888888888888886,33.888888888888886,0,21.25,1.4285714285714286,21.333333333333332,42.875,27.166666666666668,31.333333333333332,38,13.625,42,24.857142857142858,28,23.5,23,37.75,30.714285714285715,34.5,43.55555555555556,8.75,52.5,46.111111111111114,7.75,47.22222222222222,68,18,23.5,22.75,20.428571428571427,13.5,19,33.6,30.5,20.666666666666668,40,30,42.666666666666664,42.44444444444444,89.44444444444444,23.666666666666668,47.111111111111114,18.5,38.8,65.66666666666667,66.88888888888889,0,59,53.333333333333336,31.88888888888889,31,31.5,45,9,40.166666666666664,22.2,13,21.666666666666668,59.55555555555556,30.666666666666668,17.5,27.666666666666668,59.111111111111114,35.4,38.8,49,38.857142857142854,15.5,14,24.5,23,12,30.22222222222222,54.44444444444444,11.25,34,0,14,47,34,32,21.5
2011-08-01,2.670391071576768,12.5,0,11.666666666666666,12.5,9.5,33,18.88888888888889,0,11,2.4285714285714284,8.333333333333334,27.875,11.5,17,23,11.625,23,11,30.666666666666668,20,8,14,21.142857142857142,21.5,30,9.5,24,43.888888888888886,0,30.88888888888889,46,5,4.333333333333333,15,19.714285714285715,6.5,23,24,14,16,21.25,15,19.333333333333332,42.22222222222222,12.333333333333334,19.666666666666668,40.888888888888886,15.5,10.2,49.44444444444444,45.55555555555556,0,14,43.333333333333336,21,13.25,17,0,8,25.666666666666668,12.4,0,45.666666666666664,47.333333333333336,9.333333333333334,9,15.5,34.22222222222222,19.8,13.6,23.333333333333332,13.285714285714286,9,8.75,21.833333333333332,24.666666666666668,8,18.22222222222222,57.333333333333336,8,19.333333333333332,0,7,46,17,24,5.75
2011-09-01,1.6079201063053725,6.5,0,0.6666666666666666,4,4,27.666666666666668,12.11111111111111,0,13.25,8.285714285714286,13.333333333333334,1.625,8.166666666666666,0,13,10.5,7,6.285714285714286,26.333333333333332,7,10.5,7.25,16.428571428571427,12,22.77777777777778,16,3,47.666666666666664,0,11.777777777777779,9,4,10.666666666666666,12,10.285714285714286,9.5,25,8.4,8,3.6666666666666665,3.75,4,14,40.111111111111114,10.333333333333334,0,40.333333333333336,17.166666666666668,0.8,43.333333333333336,38.55555555555556,0,17,7,5.111111111111111,0,8.75,0,0,6,4.2,0,4.333333333333333,43.77777777777778,9.666666666666666,0,3.3333333333333335,14.11111111111111,11.2,3.4,4,5.142857142857143,17.25,7.5,25.5,12.666666666666666,10,17.11111111111111,52.333333333333336,9.25,4,0,0,16,6,0,1.75
2011-10-01,1.6505610815002112,0,0,3.6666666666666665,5.5,0,29.11111111111111,7.555555555555555,0,6.25,4.571428571428571,25.166666666666668,4.75,7.666666666666667,0,10,12.875,2,4,16.666666666666668,9,12,11,6,9,52.888888888888886,10.5,3.5,47.44444444444444,0,6.555555555555555,11,4,1,11.75,7.571428571428571,0,18,8.8,0,0,0,15,10.666666666666666,37.888888888888886,6.444444444444445,3.3333333333333335,37.111111111111114,32.666666666666664,0,41.44444444444444,39.22222222222222,43,10,4,3.888888888888889,5.25,3.5,0,0,0,1.4,0,1.3333333333333333,39.55555555555556,5.333333333333333,0,3.1666666666666665,6.555555555555555,8,4.4,0,4.142857142857143,8.75,13.75,21.666666666666668,9.333333333333334,0,28.555555555555557,48.111111111111114,8.75,7,0,0,0,0,0,0
2011-11-01,1.2010541346546209,0,0,0.3333333333333333,4.25,0,36.666666666666664,6.444444444444445,0,10,10.285714285714286,17.166666666666668,0,5.166666666666667,0,2,12.5,2,1.5714285714285714,18.333333333333332,5.5,4,5.75,5.428571428571429,3,54,9.75,2.5,49,0,9.11111111111111,12,0,0.5,13.5,8.142857142857142,0,18,5.4,0,0,1.75,0,0,35.77777777777778,2.7777777777777777,0,44.77777777777778,2.6666666666666665,0,45.55555555555556,40.666666666666664,0,21,4,5.888888888888889,0,3.5,0,0,0,0,0,0.3333333333333333,40.77777777777778,5.666666666666667,0,3,5.666666666666667,10.6,6,0,2.142857142857143,16.25,14,21,14,5,30.333333333333332,51.888888888888886,0,4,0,0,0,0,7,2
2011-12-01,0.7853046265049444,0,0,0.3333333333333333,3,0,25.666666666666668,2.111111111111111,0,7.5,5,12.166666666666666,1,5.166666666666667,1.3333333333333333,8.5,8.5,0,2.142857142857143,23.88888888888889,0,4,9.5,5.285714285714286,7.5,28.444444444444443,7,2.5,48.111111111111114,0,7.444444444444445,12,0,1,14.5,2.2857142857142856,0,9,8.4,3.5,2.6666666666666665,1.75,0,5.666666666666667,32.666666666666664,6.222222222222222,6.666666666666667,46.666666666666664,2.8333333333333335,1.6,37.44444444444444,31.444444444444443,0,7,1.6666666666666667,5.111111111111111,9,10.25,24,0,0,0,0,0.3333333333333333,34.888888888888886,12.333333333333334,0,2.1666666666666665,6.222222222222222,7.6,0,6,4.285714285714286,14.75,8.5,21.333333333333332,11,0,17.666666666666668,50.77777777777778,0,5.333333333333333,0,0,0,6,0,0
2012-01-01,0.9700821856825783,11,0,1,4.25,0,13.11111111111111,0,0,13.25,4,10.666666666666666,0,1,0,8,6.25,2,2.2857142857142856,17,8.5,4,12.25,5.571428571428571,8.5,16.22222222222222,9.5,2.5,54,0,4.444444444444445,6,0,1.5,18.75,2.142857142857143,5.5,0,11,0,0,1.5,0,2,38.44444444444444,6.333333333333333,0,45.77777777777778,5.333333333333333,1,29.444444444444443,23.444444444444443,0,14,0,2.888888888888889,4,7,0,0,0,0,0,0,36.888888888888886,4.333333333333333,3.5,6,9.333333333333334,13.8,4,0,5,17.75,10.5,24.333333333333332,15,5,13.555555555555555,50.44444444444444,0,11.333333333333334,0,7,0,6,0,0
2012-02-01,0.8119552360017185,0,0,2.3333333333333335,3.25,0,15.88888888888889,1.7777777777777777,0,9.25,3.4285714285714284,12.5,1,5.5,7.666666666666667,7,3.625,5,1,15.333333333333334,8.5,3.5,7.25,4.142857142857143,5.5,19.11111111111111,9.75,2.5,57.77777777777778,0,4.222222222222222,5,0,5.5,15.75,4.714285714285714,5.5,0,8.4,3.5,2.3333333333333335,1.5,0,2.6666666666666665,40.333333333333336,6.777777777777778,4,48,7.5,1.6,32.333333333333336,26.11111111111111,0,7,1.6666666666666667,2.888888888888889,5.25,1.5,24,0,0,0,0,1,40.44444444444444,3.6666666666666665,6.5,5.333333333333333,6.777777777777778,21.2,0,7,6,11,12.5,21.166666666666668,13.666666666666666,0,12.555555555555555,50.55555555555556,0,7.333333333333333,0,14,15,0,0,1.75
2012-03-01,1.1726268178580617,0,0,7,6.5,3.5,28.22222222222222,1.8888888888888888,0,16.25,8,14.5,2.25,6.666666666666667,2.6666666666666665,8,11.25,2,2,11.555555555555555,5.5,4,11,4.142857142857143,7.5,39.666666666666664,8.25,4,55.666666666666664,0,7.777777777777778,5,3,0.8333333333333334,16,2.7142857142857144,0,0,7.6,0,0,1.5,3.5,0,46.333333333333336,6.888888888888889,6,52.55555555555556,5.666666666666667,0.6,42.44444444444444,37.888888888888886,0,15,5,5.111111111111111,3,2,23,0,0,2.2,0,7.333333333333333,41.333333333333336,0.6666666666666666,6,11,13.666666666666666,17.6,3.6,3.3333333333333335,6.571428571428571,16.5,13.5,21.166666666666668,20.666666666666668,5,26.333333333333332,52.22222222222222,0,17,0,11,14,0,10,1.75
2012-04-01,1.5830462041083833,16.5,0,16.666666666666668,8.75,0,29.88888888888889,2,0,9.25,15.714285714285714,37.833333333333336,1.75,4.833333333333333,1.3333333333333333,18,10.625,7,1,17.88888888888889,4,0,10.75,6.428571428571429,16,47.888888888888886,12.25,2.5,53,0,8.333333333333334,13,4,7.333333333333333,13,4.142857142857143,0,0,9,3.5,0,1.5,0,4.333333333333333,50.44444444444444,11.444444444444445,8.666666666666666,50.22222222222222,7.5,3.8,55,51.666666666666664,0,7,5.666666666666667,8.11111111111111,4.5,5,0,8,0,2.6,0,5,45.666666666666664,4.666666666666667,6.5,9.666666666666666,13.666666666666666,27,7,12.333333333333334,7,18,6.5,30.166666666666668,20.333333333333332,8,34.666666666666664,53.77777777777778,8.25,23,0,7,15,6,7,5
2012-05-01,2.8907027767501003,11,0,28,8.25,10.5,31.555555555555557,12,0,13,7.285714285714286,34.666666666666664,5,7.666666666666667,1.3333333333333333,24,13.875,17,2.2857142857142856,16.11111111111111,10,4,8.5,15.571428571428571,23.5,60.44444444444444,12.25,5,51.77777777777778,0,18.22222222222222,12,10,9.833333333333334,14.75,10.571428571428571,0,9,10.2,7,3.3333333333333335,2.25,10.5,3,45.666666666666664,18.333333333333332,12.333333333333334,54.111111111111114,8,11.4,64.77777777777777,61.888888888888886,0,10,11.666666666666666,8.88888888888889,5.5,5,23,8,4.833333333333333,1,0,13.333333333333334,52,8.333333333333334,13,22,31.555555555555557,28.6,13.4,10.333333333333334,13.714285714285714,10,16,23.833333333333332,15.666666666666666,5,40.111111111111114,53.77777777777778,1.75,30.333333333333332,0,11,14,0,10,4.75
2012-06-01,7.144140052435252,6,0,81.33333333333333,23.5,5,32.55555555555556,31.88888888888889,0,17.5,15.142857142857142,28,18.875,13.333333333333334,18.666666666666668,38.5,15.125,37,23.714285714285715,21,17.5,23,36.75,26.714285714285715,39.5,59.77777777777778,9.5,24,48.44444444444444,3.25,36.22222222222222,42,9,32,21.25,39.142857142857146,8,9,18.2,26.5,14.333333333333334,23.5,8,25.666666666666668,48.888888888888886,53.111111111111114,19,50.888888888888886,12.5,33.4,68.22222222222223,68.66666666666667,0,32,47.333333333333336,25.444444444444443,31.25,33.75,25,17,12.5,13.6,0,33.666666666666664,60.333333333333336,20.666666666666668,22.5,38.666666666666664,56.666666666666664,39.6,21.4,44,27.571428571428573,15.25,13.25,20.333333333333332,24.666666666666668,13,35.333333333333336,54.22222222222222,18.25,37.666666666666664,0,7,60,33,12,11.75
2012-07-01,6.213145427347942,11,17,75.66666666666667,31.75,8.5,33.55555555555556,40.111111111111114,0,20.5,13.571428571428571,20.833333333333332,41,28.333333333333332,28.333333333333332,51,12.75,32,25.428571428571427,27.666666666666668,12,18.5,39.75,30,47.5,38.111111111111114,6.75,41.5,46.333333333333336,19.5,44.333333333333336,74,17,39.5,11,18.571428571428573,11.5,20,17.8,14,17,31.5,19,41.333333333333336,50.77777777777778,77.55555555555556,32.666666666666664,52.111111111111114,13.166666666666666,29.4,63.55555555555556,59.333333333333336,0,17,64.33333333333333,27.444444444444443,20.75,38.5,72,8,35.666666666666664,38.8,23,36.666666666666664,65.44444444444444,17,26,30.833333333333332,66.33333333333333,34.4,28.6,31,27.714285714285715,20.5,20.75,25.833333333333332,18,14,25.77777777777778,58.22222222222222,24.5,28.666666666666668,0,6,29,13,11,17.75
2012-08-01,2.8107509482597783,11,0,14.333333333333334,8,10.5,35.44444444444444,22,0,11,6.428571428571429,15.833333333333334,29.625,13,12.333333333333334,27.5,9.5,28,25.142857142857142,39.22222222222222,6.5,11.5,16,20.142857142857142,28,24.88888888888889,9,15,48.22222222222222,0,25.22222222222222,43,3,5.333333333333333,12,14.857142857142858,11,22,19.6,3.5,17,13,8,10.666666666666666,47.55555555555556,10.777777777777779,16.666666666666668,50.55555555555556,16.166666666666668,10.4,52.888888888888886,48.77777777777778,0,13,27.666666666666668,11.777777777777779,13.25,8.75,36,13,17.833333333333332,14.6,0,16.666666666666668,61.111111111111114,19,8.5,13.333333333333334,41.888888888888886,25,28.6,14.333333333333334,17.285714285714285,15,11,26,12.333333333333334,5,17.88888888888889,61.888888888888886,5.5,11.333333333333334,0,10,29,5,14,5
